Mach,mode,real,imag,wn,wd,zeta
0.470000,Dutch Roll,-1.328494,5.817022,5.966795,5.817022,0.222648
0.470000,Dutch Roll,-1.328494,-5.817022,5.966795,5.817022,0.222648
0.470000,Spiral,-0.752452,0.000000,0.752452,0.000000,1.000000
0.470000,Spiral,0.136885,0.000000,0.136885,0.000000,-1.000000
0.480000,Short Period,-6.292841,4.837927,7.937593,4.837927,0.792790
0.480000,Short Period,-6.292841,-4.837927,7.937593,4.837927,0.792790
0.480000,Phugoid,-0.010770,0.090165,0.090806,0.090165,0.118601
0.480000,Phugoid,-0.010770,-0.090165,0.090806,0.090165,0.118601
0.480000,Dutch Roll,-1.342043,5.769870,5.923890,5.769870,0.226548
0.480000,Dutch Roll,-1.342043,-5.769870,5.923890,5.769870,0.226548
0.480000,Spiral,-0.801093,0.000000,0.801093,0.000000,1.000000
0.480000,Spiral,0.136417,0.000000,0.136417,0.000000,-1.000000
0.490000,Short Period,-6.423976,4.932685,8.099312,4.932685,0.793151
0.490000,Short Period,-6.423976,-4.932685,8.099312,4.932685,0.793151
0.490000,Phugoid,-0.010653,0.088269,0.088910,0.088269,0.119819
0.490000,Phugoid,-0.010653,-0.088269,0.088910,0.088269,0.119819
0.490000,Dutch Roll,-1.354482,5.726665,5.884668,5.726665,0.230171
0.490000,Dutch Roll,-1.354482,-5.726665,5.884668,5.726665,0.230171
0.490000,Spiral,-0.851464,0.000000,0.851464,0.000000,1.000000
0.490000,Spiral,0.135877,0.000000,0.135877,0.000000,-1.000000
0.500000,Short Period,-6.555110,5.027573,8.261111,5.027573,0.793490
0.500000,Short Period,-6.555110,-5.027573,8.261111,5.027573,0.793490
0.500000,Phugoid,-0.010544,0.086451,0.087092,0.086451,0.121065
0.500000,Phugoid,-0.010544,-0.086451,0.087092,0.086451,0.121065
0.500000,Dutch Roll,-1.365845,5.687165,5.848879,5.687165,0.233523
0.500000,Dutch Roll,-1.365845,-5.687165,5.848879,5.687165,0.233523
0.500000,Spiral,-0.903552,0.000000,0.903552,0.000000,1.000000
0.500000,Spiral,0.135275,0.000000,0.135275,0.000000,-1.000000
0.510000,Short Period,-6.686243,5.122582,8.422986,5.122582,0.793809
0.510000,Short Period,-6.686243,-5.122582,8.422986,5.122582,0.793809
0.510000,Phugoid,-0.010441,0.084707,0.085348,0.084707,0.122337
0.510000,Phugoid,-0.010441,-0.084707,0.085348,0.084707,0.122337
0.510000,Dutch Roll,-1.376162,5.651156,5.816303,5.651156,0.236604
0.510000,Dutch Roll,-1.376162,-5.651156,5.816303,5.651156,0.236604
0.510000,Spiral,-0.957339,0.000000,0.957339,0.000000,1.000000
0.510000,Spiral,0.134618,0.000000,0.134618,0.000000,-1.000000
0.520000,Short Period,-6.817375,5.217705,8.584931,5.217705,0.794109
0.520000,Short Period,-6.817375,-5.217705,8.584931,5.217705,0.794109
0.520000,Phugoid,-0.010345,0.083031,0.083673,0.083031,0.123636
0.520000,Phugoid,-0.010345,-0.083031,0.083673,0.083031,0.123636
0.520000,Dutch Roll,-1.385464,5.618443,5.786744,5.618443,0.239420
0.520000,Dutch Roll,-1.385464,-5.618443,5.786744,5.618443,0.239420
0.520000,Roll,-1.012804,0.000000,1.012804,0.000000,1.000000
0.520000,Spiral,0.133913,0.000000,0.133913,0.000000,-1.000000
0.530000,Short Period,-6.948507,5.312934,8.746943,5.312934,0.794393
0.530000,Short Period,-6.948507,-5.312934,8.746943,5.312934,0.794393
0.530000,Phugoid,-0.010255,0.081420,0.082064,0.081420,0.124962
0.530000,Phugoid,-0.010255,-0.081420,0.082064,0.081420,0.124962
0.530000,Dutch Roll,-1.393781,5.588853,5.760026,5.588853,0.241975
0.530000,Dutch Roll,-1.393781,-5.588853,5.760026,5.588853,0.241975
0.530000,Roll,-1.069921,0.000000,1.069921,0.000000,1.000000
0.530000,Spiral,0.133167,0.000000,0.133167,0.000000,-1.000000
0.540000,Short Period,-7.079637,5.408264,8.909017,5.408264,0.794660
0.540000,Short Period,-7.079637,-5.408264,8.909017,5.408264,0.794660
0.540000,Phugoid,-0.010170,0.079870,0.080515,0.079870,0.126313
0.540000,Phugoid,-0.010170,-0.079870,0.080515,0.079870,0.126313
0.540000,Dutch Roll,-1.401144,5.562229,5.735992,5.562229,0.244272
0.540000,Dutch Roll,-1.401144,-5.562229,5.735992,5.562229,0.244272
0.540000,Roll,-1.128662,0.000000,1.128662,0.000000,1.000000
0.540000,Spiral,0.132384,0.000000,0.132384,0.000000,-1.000000
0.550000,Short Period,-7.210767,5.503688,9.071149,5.503688,0.794912
0.550000,Short Period,-7.210767,-5.503688,9.071149,5.503688,0.794912
0.550000,Phugoid,-0.010091,0.078378,0.079025,0.078378,0.127691
0.550000,Phugoid,-0.010091,-0.078378,0.079025,0.078378,0.127691
0.550000,Dutch Roll,-1.407584,5.538433,5.714501,5.538433,0.246318
0.550000,Dutch Roll,-1.407584,-5.538433,5.714501,5.538433,0.246318
0.550000,Roll,-1.188992,0.000000,1.188992,0.000000,1.000000
0.550000,Spiral,0.131570,0.000000,0.131570,0.000000,-1.000000
0.560000,Short Period,-7.340912,5.597613,9.231591,5.597613,0.795195
0.560000,Short Period,-7.340912,-5.597613,9.231591,5.597613,0.795195
0.560000,Phugoid,-0.009912,0.076981,0.077617,0.076981,0.127703
0.560000,Phugoid,-0.009912,-0.076981,0.077617,0.076981,0.127703
0.560000,Dutch Roll,-1.413416,5.519134,5.697244,5.519134,0.248088
0.560000,Dutch Roll,-1.413416,-5.519134,5.697244,5.519134,0.248088
0.560000,Roll,-1.250337,0.000000,1.250337,0.000000,1.000000
0.560000,Spiral,0.130699,0.000000,0.130699,0.000000,-1.000000
0.570000,Short Period,-7.472073,5.693329,9.393927,5.693329,0.795415
0.570000,Short Period,-7.472073,-5.693329,9.393927,5.693329,0.795415
0.570000,Phugoid,-0.009967,0.075590,0.076244,0.075590,0.130728
0.570000,Phugoid,-0.009967,-0.075590,0.076244,0.075590,0.130728
0.570000,Dutch Roll,-1.418430,5.502449,5.682331,5.502449,0.249621
0.570000,Dutch Roll,-1.418430,-5.502449,5.682331,5.502449,0.249621
0.570000,Roll,-1.313116,0.000000,1.313116,0.000000,1.000000
0.570000,Spiral,0.129806,0.000000,0.129806,0.000000,-1.000000
0.580000,Short Period,-7.603233,5.789118,9.556309,5.789118,0.795624
0.580000,Short Period,-7.603233,-5.789118,9.556309,5.789118,0.795624
0.580000,Phugoid,-0.010025,0.074246,0.074920,0.074246,0.133806
0.580000,Phugoid,-0.010025,-0.074246,0.074920,0.074246,0.133806
0.580000,Dutch Roll,-1.422636,5.488129,5.669520,5.488129,0.250927
0.580000,Dutch Roll,-1.422636,-5.488129,5.669520,5.488129,0.250927
0.580000,Roll,-1.377329,0.000000,1.377329,0.000000,1.000000
0.580000,Spiral,0.128896,0.000000,0.128896,0.000000,-1.000000
0.590000,Short Period,-7.734391,5.884979,9.718733,5.884979,0.795823
0.590000,Short Period,-7.734391,-5.884979,9.718733,5.884979,0.795823
0.590000,Phugoid,-0.010084,0.072947,0.073640,0.072947,0.136937
0.590000,Phugoid,-0.010084,-0.072947,0.073640,0.072947,0.136937
0.590000,Dutch Roll,-1.426066,5.476088,5.658728,5.476088,0.252012
0.590000,Dutch Roll,-1.426066,-5.476088,5.658728,5.476088,0.252012
0.590000,Roll,-1.442926,0.000000,1.442926,0.000000,1.000000
0.590000,Spiral,0.127972,0.000000,0.127972,0.000000,-1.000000
0.600000,Short Period,-7.865548,5.980906,9.881198,5.980906,0.796012
0.600000,Short Period,-7.865548,-5.980906,9.881198,5.980906,0.796012
0.600000,Phugoid,-0.010145,0.071690,0.072404,0.071690,0.140121
0.600000,Phugoid,-0.010145,-0.071690,0.072404,0.071690,0.140121
0.600000,Dutch Roll,-1.428755,5.466246,5.649884,5.466246,0.252882
0.600000,Dutch Roll,-1.428755,-5.466246,5.649884,5.466246,0.252882
0.600000,Roll,-1.509853,0.000000,1.509853,0.000000,1.000000
0.600000,Spiral,0.127037,0.000000,0.127037,0.000000,-1.000000
0.610000,Short Period,-7.996704,6.076896,10.043701,6.076896,0.796191
0.610000,Short Period,-7.996704,-6.076896,10.043701,6.076896,0.796191
0.610000,Phugoid,-0.010208,0.070474,0.071209,0.070474,0.143358
0.610000,Phugoid,-0.010208,-0.070474,0.071209,0.070474,0.143358
0.610000,Dutch Roll,-1.430738,5.458530,5.642922,5.458530,0.253546
0.610000,Dutch Roll,-1.430738,-5.458530,5.642922,5.458530,0.253546
0.610000,Roll,-1.578055,0.000000,1.578055,0.000000,1.000000
0.610000,Spiral,0.126093,0.000000,0.126093,0.000000,-1.000000
0.620000,Short Period,-8.127858,6.172946,10.206241,6.172946,0.796362
0.620000,Short Period,-8.127858,-6.172946,10.206241,6.172946,0.796362
0.620000,Phugoid,-0.010273,0.069296,0.070053,0.069296,0.146648
0.620000,Phugoid,-0.010273,-0.069296,0.070053,0.069296,0.146648
0.620000,Dutch Roll,-1.432052,5.452873,5.637783,5.452873,0.254010
0.620000,Dutch Roll,-1.432052,-5.452873,5.637783,5.452873,0.254010
0.620000,Roll,-1.647470,0.000000,1.647470,0.000000,1.000000
0.620000,Spiral,0.125143,0.000000,0.125143,0.000000,-1.000000
0.630000,Short Period,-8.259012,6.269054,10.368815,6.269054,0.796524
0.630000,Short Period,-8.259012,-6.269054,10.368815,6.269054,0.796524
0.630000,Phugoid,-0.010339,0.068154,0.068934,0.068154,0.149991
0.630000,Phugoid,-0.010339,-0.068154,0.068934,0.068154,0.149991
0.630000,Dutch Roll,-1.432734,5.449210,5.634414,5.449210,0.254283
0.630000,Dutch Roll,-1.432734,-5.449210,5.634414,5.449210,0.254283
0.630000,Roll,-1.718035,0.000000,1.718035,0.000000,1.000000
0.630000,Spiral,0.124188,0.000000,0.124188,0.000000,-1.000000
0.640000,Short Period,-8.390165,6.365217,10.531422,6.365217,0.796679
0.640000,Short Period,-8.390165,-6.365217,10.531422,6.365217,0.796679
0.640000,Phugoid,-0.010407,0.067047,0.067850,0.067047,0.153387
0.640000,Phugoid,-0.010407,-0.067047,0.067850,0.067047,0.153387
0.640000,Dutch Roll,-1.432821,5.447482,5.632765,5.447482,0.254373
0.640000,Dutch Roll,-1.432821,-5.447482,5.632765,5.447482,0.254373
0.640000,Roll,-1.789683,0.000000,1.789683,0.000000,1.000000
0.640000,Spiral,0.123230,0.000000,0.123230,0.000000,-1.000000
