time,CD,CC,CL,Cl,Cm,Cn,X,Y,Z,L,M,N
11.257000,0.079035,-0.061619,-0.137780,-0.000762,0.116200,-0.035388,266.228862,1390.619382,-3147.068075,-42.148188,7918.734032,-161.189422
11.258000,0.079036,-0.059289,-0.140549,-0.000762,0.118271,-0.033553,267.076452,1337.710413,-3210.012476,-42.956943,8060.037669,-152.864958
11.259000,0.079036,-0.057311,-0.142899,-0.000762,0.120030,-0.031995,267.792077,1292.784415,-3263.460520,-43.645814,8180.057920,-145.794142
11.260000,0.079036,-0.055631,-0.144894,-0.000762,0.121524,-0.030672,268.395498,1254.644801,-3308.835592,-44.232748,8281.984909,-139.789061
11.261000,0.079036,-0.054205,-0.146587,-0.000763,0.122791,-0.029548,268.903515,1222.274255,-3347.347903,-44.733010,8368.530976,-134.689955
11.262000,0.079036,-0.052995,-0.148023,-0.000763,0.123867,-0.028594,269.330412,1194.808009,-3380.026167,-45.159575,8442.001696,-130.361020
11.263000,0.079036,-0.051969,-0.149240,-0.000763,0.124780,-0.027784,269.688337,1171.510796,-3407.745058,-45.523479,8504.357398,-126.686789
11.264000,0.079037,-0.051099,-0.150272,-0.000763,0.125554,-0.027096,269.987614,1151.757682,-3431.247966,-45.834103,8557.264190,-123.569123
11.265000,0.079037,-0.050361,-0.151146,-0.000764,0.126210,-0.026513,270.237024,1135.017421,-3451.166833,-46.099423,8602.138388,-120.924593
11.266000,0.079037,-0.049736,-0.151885,-0.000764,0.126766,-0.026019,270.444033,1120.838247,-3468.039113,-46.326223,8640.184545,-118.682255
11.267000,0.079037,-0.049207,-0.152511,-0.000764,0.127237,-0.025600,270.614986,1108.836399,-3482.321282,-46.520267,8672.425724,-116.781842
11.268000,0.079037,-0.048760,-0.153040,-0.000764,0.127635,-0.025245,270.755281,1098.685456,-3494.401619,-46.686460,8699.732147,-115.172093
11.269000,0.079037,-0.048381,-0.153486,-0.000764,0.127972,-0.024944,270.869507,1090.107859,-3504.610343,-46.828972,8722.843904,-113.809420
11.270000,0.079038,-0.048062,-0.153863,-0.000765,0.128256,-0.024690,270.961570,1082.867671,-3513.228117,-46.951350,8742.390023,-112.656772
11.271000,0.079038,-0.047792,-0.154179,-0.000765,0.128496,-0.024475,271.034783,1076.764460,-3520.493355,-47.056606,8758.904843,-111.682672
11.272000,0.079038,-0.047566,-0.154446,-0.000765,0.128698,-0.024293,271.091970,1071.627794,-3526.608848,-47.147305,8772.842855,-110.860356
11.273000,0.079038,-0.047375,-0.154669,-0.000765,0.128868,-0.024140,271.135527,1067.312807,-3531.746900,-47.225625,8784.590238,-110.167073
11.274000,0.079038,-0.047215,-0.154855,-0.000765,0.129011,-0.024011,271.167498,1063.696168,-3536.054251,-47.293422,8794.475862,-109.583457
11.275000,0.079038,-0.047081,-0.155011,-0.000766,0.129131,-0.023903,271.189613,1060.673315,-3539.655260,-47.352269,8802.778448,-109.093086
11.276000,0.079039,-0.046970,-0.155140,-0.000766,0.129230,-0.023811,271.203349,1058.155218,-3542.655844,-47.403505,8809.735378,-108.681980
11.277000,0.079039,-0.046877,-0.155246,-0.000766,0.129313,-0.023735,271.209958,1056.066150,-3545.146105,-47.448272,8815.548585,-108.338246
11.278000,0.079039,-0.046800,-0.155334,-0.000766,0.129382,-0.023672,271.210503,1054.342064,-3547.202172,-47.487534,8820.388700,-108.051826
11.279000,0.079039,-0.046738,-0.155405,-0.000766,0.129438,-0.023619,271.205886,1052.928503,-3548.888769,-47.522108,8824.400790,-107.814169
11.280000,0.079039,-0.046686,-0.155462,-0.000767,0.129485,-0.023575,271.196888,1051.778453,-3550.261932,-47.552707,8827.710430,-107.617891
11.281000,0.079039,-0.046645,-0.155508,-0.000767,0.129522,-0.023539,271.184160,1050.852537,-3551.368481,-47.579921,8830.422559,-107.456808
11.282000,0.079040,-0.046612,-0.155544,-0.000767,0.129552,-0.023510,271.168262,1050.117147,-3552.248386,-47.604259,8832.626760,-107.325644
11.283000,0.079040,-0.046586,-0.155571,-0.000767,0.129576,-0.023486,271.149668,1049.543586,-3552.935796,-47.626153,8834.399565,-107.219890
11.284000,0.079040,-0.046566,-0.155591,-0.000767,0.129594,-0.023467,271.128777,1049.107894,-3553.459159,-47.645963,8835.804738,-107.135785
11.285000,0.079040,-0.046551,-0.155605,-0.000768,0.129608,-0.023452,271.105934,1048.789260,-3553.843263,-47.664004,8836.897835,-107.070061
11.286000,0.079040,-0.046541,-0.155614,-0.000768,0.129617,-0.023441,271.081432,1048.569987,-3554.109181,-47.680543,8837.726078,-107.019938
11.287000,0.079040,-0.046534,-0.155618,-0.000768,0.129624,-0.023432,271.055520,1048.435206,-3554.274577,-47.695804,8838.329060,-106.983081
11.288000,0.079041,-0.046530,-0.155618,-0.000768,0.129627,-0.023426,271.028404,1048.372414,-3554.354308,-47.709976,8838.740082,-106.957527
11.289000,0.079041,-0.046530,-0.155616,-0.000768,0.129629,-0.023422,271.000266,1048.370714,-3554.361368,-47.723224,8838.988262,-106.941565
11.290000,0.079041,-0.046531,-0.155610,-0.000768,0.129628,-0.023420,270.971258,1048.420960,-3554.306653,-47.735686,8839.098019,-106.933758
11.291000,0.079041,-0.046534,-0.155602,-0.000769,0.129626,-0.023419,270.941508,1048.515445,-3554.199282,-47.747477,8839.089796,-106.932896
11.292000,0.079041,-0.046539,-0.155593,-0.000769,0.129622,-0.023420,270.911126,1048.647511,-3554.047190,-47.758700,8838.981376,-106.937934
11.293000,0.079042,-0.046546,-0.155581,-0.000769,0.129616,-0.023422,270.880208,1048.811456,-3553.857214,-47.769439,8838.788074,-106.947975
11.294000,0.079042,-0.046554,-0.155568,-0.000769,0.129610,-0.023424,270.848832,1049.002569,-3553.634939,-47.779767,8838.522410,-106.962281
11.295000,0.079042,-0.046562,-0.155554,-0.000769,0.129603,-0.023428,270.817067,1049.216709,-3553.385263,-47.789746,8838.195365,-106.980200
11.296000,0.079042,-0.046572,-0.155539,-0.000770,0.129595,-0.023432,270.784967,1049.450562,-3553.112092,-47.799425,8837.815700,-107.001214
11.297000,0.079042,-0.046582,-0.155523,-0.000770,0.129586,-0.023437,270.752585,1049.701079,-3552.819098,-47.808852,8837.391635,-107.024841
11.298000,0.079042,-0.046593,-0.155507,-0.000770,0.129577,-0.023442,270.719962,1049.965700,-3552.509339,-47.818064,8836.930026,-107.050682
11.299000,0.079043,-0.046604,-0.155489,-0.000770,0.129568,-0.023447,270.687132,1050.242335,-3552.185268,-47.827094,8836.436374,-107.078406
11.300000,0.079043,-0.052785,-0.148130,-0.000770,0.124073,-0.028302,268.309438,1190.765613,-3384.957621,-45.699429,8461.832541,-129.132718
11.301000,0.079043,-0.058040,-0.141872,-0.000770,0.119400,-0.032429,266.282981,1310.260551,-3242.758014,-43.890915,8143.320137,-147.884729
11.302000,0.079043,-0.062509,-0.136550,-0.000770,0.115427,-0.035938,264.555211,1411.879864,-3121.834021,-42.353795,7872.489441,-163.829546
11.303000,0.079043,-0.066310,-0.132023,-0.000770,0.112049,-0.038922,263.081442,1498.303238,-3018.996231,-41.047458,7642.192526,-177.387989
11.304000,0.079043,-0.069542,-0.128174,-0.000770,0.109176,-0.041459,261.823662,1571.808746,-2931.533252,-39.937365,7446.352778,-188.917808
11.305000,0.079044,-0.072291,-0.124899,-0.000770,0.106732,-0.043617,260.749552,1634.332826,-2857.140340,-38.994147,7279.804936,-198.723101
11.306000,0.079044,-0.074629,-0.122113,-0.000770,0.104653,-0.045452,259.831620,1687.521720,-2793.858149,-38.192827,7138.157820,-207.062396
11.307000,0.079044,-0.076618,-0.119743,-0.000770,0.102885,-0.047012,259.046489,1732.774915,-2740.020962,-37.512164,7017.678329,-214.155470
11.308000,0.079044,-0.078311,-0.117726,-0.000771,0.101381,-0.048340,258.374281,1771.282002,-2694.213009,-36.934098,6915.193508,-220.189134
11.309000,0.079044,-0.079751,-0.116009,-0.000771,0.100101,-0.049469,257.798092,1804.054260,-2655.230649,-36.443271,6828.005833,-225.322201
11.310000,0.079044,-0.080977,-0.114548,-0.000771,0.099012,-0.050429,257.303544,1831.951526,-2622.050442,-36.026620,6753.821631,-229.689700
11.311000,0.079044,-0.082020,-0.113303,-0.000771,0.098085,-0.051246,256.878414,1855.704637,-2593.802560,-35.673041,6690.691495,-233.406401
11.312000,0.079045,-0.082909,-0.112244,-0.000771,0.097296,-0.051942,256.512309,1875.934789,-2569.747664,-35.373090,6636.958456,-236.569857
11.313000,0.079045,-0.083666,-0.111340,-0.000771,0.096624,-0.052533,256.196394,1893.169997,-2549.257325,-35.118742,6591.214120,-239.262988
11.314000,0.079045,-0.084310,-0.110571,-0.000771,0.096051,-0.053037,255.923157,1907.859036,-2531.797426,-34.903171,6552.261448,-241.556268
11.315000,0.079045,-0.084860,-0.109914,-0.000771,0.095564,-0.053466,255.686204,1920.383765,-2516.913467,-34.720570,6519.081846,-243.509665
11.316000,0.079045,-0.085329,-0.109354,-0.000772,0.095148,-0.053832,255.480101,1931.068712,-2504.219179,-34.566001,6490.809627,-245.174143
11.317000,0.079045,-0.085729,-0.108876,-0.000772,0.094793,-0.054143,255.300228,1940.189658,-2493.386361,-34.435266,6466.709246,-246.593010
11.318000,0.079045,-0.086070,-0.108467,-0.000772,0.094490,-0.054409,255.142660,1947.980949,-2484.136095,-34.324800,6446.155606,-247.803068
11.319000,0.079046,-0.086362,-0.108118,-0.000772,0.094232,-0.054635,255.004050,1954.642223,-2476.230715,-34.231562,6428.616069,-248.835667
11.320000,0.079046,-0.086611,-0.107818,-0.000772,0.094011,-0.054828,254.881565,1960.342616,-2469.468973,-34.152977,6413.639605,-249.717369
11.321000,0.079046,-0.086825,-0.107562,-0.000772,0.093822,-0.054993,254.772787,1965.226236,-2463.679335,-34.086850,6400.841784,-250.470805
11.322000,0.079046,-0.087008,-0.107342,-0.000772,0.093660,-0.055134,254.675665,1969.415530,-2458.716086,-34.031315,6389.896032,-251.115203
11.323000,0.079046,-0.087165,-0.107153,-0.000773,0.093521,-0.055255,254.588452,1973.014534,-2454.455404,-33.984788,6380.524849,-251.666901
11.324000,0.079046,-0.087300,-0.106990,-0.000773,0.093402,-0.055358,254.509663,1976.111865,-2450.791802,-33.945917,6372.491824,-252.139816
11.325000,0.079046,-0.087416,-0.106849,-0.000773,0.093299,-0.055446,254.438041,1978.782386,-2447.636221,-33.913563,6365.597359,-252.545703
11.326000,0.079047,-0.087516,-0.106728,-0.000773,0.093211,-0.055522,254.372512,1981.090179,-2444.912359,-33.886746,6359.670455,-252.894626
11.327000,0.079047,-0.087603,-0.106622,-0.000773,0.093135,-0.055587,254.312158,1983.089810,-2442.555249,-33.864636,6354.565511,-253.195155
11.328000,0.079047,-0.087678,-0.106531,-0.000773,0.093069,-0.055644,254.256206,1984.827433,-2440.509983,-33.846527,6350.159469,-253.454537
11.329000,0.079047,-0.087743,-0.106451,-0.000774,0.093012,-0.055692,254.203997,1986.342240,-2438.729891,-33.831822,6346.347738,-253.678927
11.330000,0.079047,-0.087800,-0.106380,-0.000774,0.092962,-0.055734,254.154966,1987.667806,-2437.175027,-33.820009,6343.040791,-253.873597
11.331000,0.079047,-0.087850,-0.106319,-0.000774,0.092918,-0.055770,254.108639,1988.832456,-2435.811685,-33.810656,6340.163088,-254.042996
11.332000,0.079047,-0.087894,-0.106264,-0.000774,0.092880,-0.055802,254.064610,1989.860340,-2434.611127,-33.803392,6337.650218,-254.190916
11.333000,0.079047,-0.087933,-0.106216,-0.000774,0.092846,-0.055830,254.022537,1990.771833,-2433.549137,-33.797909,6335.447912,-254.320556
11.334000,0.079048,-0.087967,-0.106172,-0.000774,0.092816,-0.055854,253.982123,1991.584498,-2432.604754,-33.793937,6333.509196,-254.434676
11.335000,0.079048,-0.087998,-0.106133,-0.000775,0.092790,-0.055875,253.943122,1992.313040,-2431.760500,-33.791252,6331.794897,-254.535583
11.336000,0.079048,-0.088026,-0.106098,-0.000775,0.092766,-0.055894,253.905321,1992.970127,-2431.001295,-33.789659,6330.271221,-254.625268
11.337000,0.079048,-0.088051,-0.106066,-0.000775,0.092745,-0.055911,253.868538,1993.566577,-2430.314232,-33.788994,6328.909243,-254.705429
11.338000,0.079048,-0.088074,-0.106037,-0.000775,0.092725,-0.055926,253.832618,1994.111534,-2429.688414,-33.789117,6327.684542,-254.777502
11.339000,0.079048,-0.088094,-0.106010,-0.000775,0.092708,-0.055939,253.797434,1994.612615,-2429.114828,-33.789910,6326.576913,-254.842683
11.340000,0.079048,-0.088114,-0.105985,-0.000775,0.092691,-0.055951,253.762875,1995.076395,-2428.585632,-33.791275,6325.568785,-254.902006
11.341000,0.079049,-0.088131,-0.105962,-0.000776,0.092677,-0.055963,253.728849,1995.508398,-2428.094248,-33.793126,6324.645415,-254.956337
11.342000,0.079049,-0.088148,-0.105940,-0.000776,0.092663,-0.055973,253.695272,1995.913547,-2427.634856,-33.795389,6323.793754,-255.006449
11.343000,0.079049,-0.088163,-0.105919,-0.000776,0.092650,-0.055982,253.662079,1996.295743,-2427.202789,-33.798003,6323.003347,-255.052955
11.344000,0.079049,-0.088178,-0.105899,-0.000776,0.092637,-0.055991,253.629206,1996.658703,-2426.793583,-33.800911,6322.264192,-255.096439
11.345000,0.079049,-0.088192,-0.105880,-0.000776,0.092626,-0.055999,253.596615,1997.004795,-2426.404469,-33.804077,6321.570079,-255.137273
11.346000,0.079049,-0.088205,-0.105862,-0.000776,0.092615,-0.056006,253.564262,1997.336588,-2426.032381,-33.807462,6320.914140,-255.175860
11.347000,0.079049,-0.088218,-0.105845,-0.000777,0.092604,-0.056014,253.532109,1997.656352,-2425.674593,-33.811032,6320.290264,-255.212556
11.348000,0.079050,-0.088231,-0.105828,-0.000777,0.092594,-0.056020,253.500122,1997.966084,-2425.328756,-33.814755,6319.693185,-255.247676
11.349000,0.079050,-0.088243,-0.105811,-0.000777,0.092584,-0.056027,253.468276,1998.267224,-2424.993152,-33.818610,6319.119055,-255.281444
11.350000,0.079050,-0.084723,-0.109992,-0.000777,0.095711,-0.053258,254.792049,1918.228471,-2520.156603,-35.058219,6532.615597,-242.697960
11.351000,0.079050,-0.081733,-0.113544,-0.000777,0.098367,-0.050905,255.912617,1850.233698,-2601.001978,-36.113163,6714.021588,-232.005768
11.352000,0.079050,-0.079194,-0.116561,-0.000778,0.100624,-0.048906,256.860423,1792.477358,-2669.675779,-37.011099,6868.147893,-222.921337
11.353000,0.079050,-0.077037,-0.119123,-0.000778,0.102540,-0.047208,257.661338,1743.424941,-2728.002198,-37.775539,6999.083014,-215.203699
11.354000,0.079050,-0.075205,-0.121298,-0.000778,0.104168,-0.045765,258.337365,1701.771576,-2777.532529,-38.426475,7110.303798,-208.647949
11.355000,0.079051,-0.073650,-0.123144,-0.000778,0.105550,-0.044540,258.907207,1666.408158,-2819.585261,-38.980904,7204.765333,-203.079920
11.356000,0.079051,-0.072329,-0.124711,-0.000779,0.106724,-0.043499,259.386766,1636.391781,-2855.281355,-39.453278,7284.979983,-198.351545
11.357000,0.079051,-0.071209,-0.126040,-0.000779,0.107720,-0.042615,259.789563,1610.920859,-2885.573745,-39.855884,7353.083525,-194.336951
11.358000,0.079051,-0.070258,-0.127167,-0.000779,0.108565,-0.041865,260.127089,1589.314091,-2911.272349,-40.199166,7410.891200,-190.929150
11.359000,0.079051,-0.069452,-0.128123,-0.000779,0.109281,-0.041228,260.409120,1570.992144,-2933.065906,-40.492010,7459.946655,-188.037168
11.360000,0.079051,-0.068768,-0.128932,-0.000779,0.109889,-0.040688,260.643965,1555.462600,-2951.539812,-40.741966,7501.561913,-185.583681
11.361000,0.079051,-0.068189,-0.129618,-0.000780,0.110404,-0.040230,260.838691,1542.306757,-2967.191866,-40.955459,7536.852674,-183.502938
11.362000,0.079052,-0.067699,-0.130198,-0.000780,0.110841,-0.039841,260.999299,1531.169039,-2980.444754,-41.137944,7566.766284,-181.739102
11.363000,0.079052,-0.067283,-0.130688,-0.000780,0.111210,-0.039512,261.130903,1521.746651,-2991.658449,-41.294066,7592.109544,-180.244626
11.364000,0.079052,-0.066932,-0.131102,-0.000780,0.111523,-0.039233,261.237840,1513.782682,-3001.138347,-41.427771,7613.566927,-178.979165
11.365000,0.079052,-0.066636,-0.131452,-0.000780,0.111787,-0.038997,261.323808,1507.058291,-3009.144639,-41.542416,7631.721589,-177.908356
11.366000,0.079052,-0.066386,-0.131746,-0.000781,0.112009,-0.038797,261.391944,1501.387676,-3015.898247,-41.640857,7647.068669,-177.003020
11.367000,0.079052,-0.066175,-0.131994,-0.000781,0.112197,-0.038628,261.444914,1496.613082,-3021.586639,-41.725515,7660.028340,-176.238385
11.368000,0.079053,-0.065998,-0.132202,-0.000781,0.112356,-0.038485,261.484992,1492.599982,-3026.369781,-41.798458,7670.959124,-175.593327
11.369000,0.079053,-0.065849,-0.132376,-0.000781,0.112489,-0.038365,261.514104,1489.234417,-3030.383091,-41.861434,7680.164537,-175.049951
11.370000,0.079053,-0.065724,-0.132521,-0.000781,0.112600,-0.038264,261.533895,1486.419078,-3033.742327,-41.915942,7687.904012,-174.592975
11.371000,0.079053,-0.065620,-0.132642,-0.000782,0.112693,-0.038179,261.545755,1484.071743,-3036.545165,-41.963244,7694.396479,-174.209488
11.372000,0.079053,-0.065533,-0.132741,-0.000782,0.112771,-0.038108,261.550876,1482.122022,-3038.875329,-42.004423,7699.829578,-173.888438
11.373000,0.079053,-0.065461,-0.132824,-0.000782,0.112835,-0.038048,261.550263,1480.510490,-3040.803443,-42.040393,7704.361599,-173.620491
11.374000,0.079053,-0.065402,-0.132891,-0.000782,0.112889,-0.037998,261.544772,1479.186510,-3042.389660,-42.071932,7708.127366,-173.397697
11.375000,0.079054,-0.065354,-0.132946,-0.000782,0.112932,-0.037957,261.535136,1478.106773,-3043.685526,-42.099706,7711.242399,-173.213255
11.376000,0.079054,-0.065314,-0.132989,-0.000782,0.112968,-0.037923,261.521971,1477.234936,-3044.734206,-42.124276,7713.803449,-173.061459
11.377000,0.079054,-0.065283,-0.133024,-0.000783,0.112997,-0.037895,261.505809,1476.539572,-3045.573089,-42.146125,7715.894313,-172.937371
11.378000,0.079054,-0.065258,-0.133050,-0.000783,0.113019,-0.037872,261.487094,1475.994416,-3046.233409,-42.165657,7717.584990,-172.836870
11.379000,0.079054,-0.065239,-0.133070,-0.000783,0.113037,-0.037854,261.466211,1475.576866,-3046.742039,-42.183220,7718.935711,-172.756404
11.380000,0.079054,-0.065224,-0.133084,-0.000783,0.113051,-0.037839,261.443484,1475.267658,-3047.121896,-42.199113,7719.997838,-172.692949
11.381000,0.079055,-0.065213,-0.133094,-0.000783,0.113061,-0.037828,261.419190,1475.050598,-3047.392209,-42.213583,7720.814470,-172.643963
11.382000,0.079055,-0.065206,-0.133099,-0.000784,0.113068,-0.037819,261.393558,1474.912030,-3047.569210,-42.226841,7721.421985,-172.607300
11.383000,0.079055,-0.065202,-0.133101,-0.000784,0.113072,-0.037813,261.366789,1474.840196,-3047.666873,-42.239068,7721.851707,-172.581115
11.384000,0.079055,-0.065200,-0.133100,-0.000784,0.113074,-0.037808,261.339052,1474.825068,-3047.697121,-42.250420,7722.130358,-172.563832
11.385000,0.079055,-0.065201,-0.133096,-0.000784,0.113075,-0.037805,261.310494,1474.858014,-3047.670230,-42.261028,7722.280964,-172.554096
11.386000,0.079055,-0.065203,-0.133090,-0.000784,0.113073,-0.037804,261.281238,1474.931776,-3047.594813,-42.271006,7722.322837,-172.550768
11.387000,0.079056,-0.065207,-0.133083,-0.000784,0.113071,-0.037804,261.251385,1475.040452,-3047.477907,-42.280444,7722.271739,-172.552921
11.388000,0.079056,-0.065212,-0.133074,-0.000785,0.113067,-0.037805,261.221025,1475.178646,-3047.325918,-42.289426,7722.142034,-172.559706
11.389000,0.079056,-0.065218,-0.133063,-0.000785,0.113062,-0.037806,261.190233,1475.342061,-3047.143947,-42.298017,7721.945155,-172.570450
11.390000,0.079056,-0.065225,-0.133052,-0.000785,0.113056,-0.037809,261.159070,1475.526924,-3046.936464,-42.306277,7721.691118,-172.584561
11.391000,0.079056,-0.065233,-0.133039,-0.000785,0.113050,-0.037812,261.127594,1475.729992,-3046.707299,-42.314253,7721.388515,-172.601528
11.392000,0.079056,-0.065242,-0.133026,-0.000785,0.113043,-0.037815,261.095849,1475.948543,-3046.459719,-42.321990,7721.044663,-172.620925
11.393000,0.079056,-0.065251,-0.133012,-0.000786,0.113036,-0.037819,261.063876,1476.180255,-3046.196499,-42.329523,7720.665777,-172.642387
11.394000,0.079057,-0.065261,-0.132997,-0.000786,0.113028,-0.037824,261.031707,1476.423217,-3045.919917,-42.336881,7720.256967,-172.665613
