Time,Range,Mx,My,Mz,Tx,Ty,Tz,q1,q2,q3,q4,q,Thrust,fuel mass,delta1,delta2,delta3,delta4
0.131000,20351.143768,66.065965,0.069839,3000.001760,19999.956110,-3973.600000,3998.723890,0.999999,-0.000000,0.000030,0.001238,1.000000,2031.200019,49.946376,-0.044444,0.044191,0.044444,-0.044191
0.132000,20350.613607,66.566464,0.071105,3000.001730,19999.955445,-3973.400000,3998.714555,0.999999,-0.000000,0.000030,0.001252,1.000000,2031.200018,49.945970,-0.044443,0.044191,0.044443,-0.044191
0.133000,20350.083444,67.066963,0.072385,3000.001699,19999.954775,-3973.200000,3998.705225,0.999999,-0.000000,0.000030,0.001265,1.000000,2031.200018,49.945564,-0.044442,0.044191,0.044442,-0.044191
0.134000,20349.553280,67.567463,0.073678,3000.001668,19999.954100,-3973.000000,3998.695900,0.999999,-0.000000,0.000031,0.001278,1.000000,2031.200018,49.945158,-0.044441,0.044191,0.044441,-0.044191
0.135000,20349.023114,68.067962,0.074984,3000.001637,19999.953420,-3972.800000,3998.686580,0.999999,-0.000000,0.000031,0.001292,1.000000,2031.200017,49.944751,-0.044441,0.044191,0.044441,-0.044191
0.136000,20348.492946,68.568461,0.076304,3000.001605,19999.952735,-3972.600000,3998.677265,0.999999,-0.000000,0.000031,0.001305,1.000000,2031.200017,49.944345,-0.044440,0.044191,0.044440,-0.044191
0.137000,20347.962777,69.068960,0.077637,3000.001574,19999.952045,-3972.400000,3998.667955,0.999999,-0.000000,0.000031,0.001318,1.000000,2031.200017,49.943939,-0.044440,0.044191,0.044440,-0.044191
0.138000,20347.432607,69.569459,0.078984,3000.001542,19999.951350,-3972.200000,3998.658650,0.999999,-0.000000,0.000032,0.001332,1.000000,2031.200016,49.943533,-0.044439,0.044191,0.044439,-0.044191
0.139000,20346.902435,70.069958,0.080344,3000.001509,19999.950650,-3972.000000,3998.649350,0.999999,-0.000000,0.000032,0.001345,1.000000,2031.200016,49.943126,-0.044439,0.044191,0.044439,-0.044191
0.140000,20346.372261,70.570456,0.081717,3000.001477,19999.949945,-3971.800000,3998.640055,0.999999,-0.000000,0.000032,0.001359,1.000000,2031.200016,49.942720,-0.044439,0.044191,0.044439,-0.044191
0.141000,20345.842086,71.070955,0.083103,3000.001444,19999.949235,-3971.600000,3998.630765,0.999999,-0.000000,0.000033,0.001372,1.000000,2031.200015,49.942314,-0.044439,0.044191,0.044439,-0.044191
0.142000,20345.311909,71.571454,0.084503,3000.001410,19999.948520,-3971.400000,3998.621480,0.999999,-0.000000,0.000033,0.001385,1.000000,2031.200015,49.941908,-0.044439,0.044191,0.044439,-0.044191
0.143000,20344.781731,72.071953,0.085917,3000.001377,19999.947800,-3971.200000,3998.612200,0.999999,-0.000000,0.000033,0.001399,1.000000,2031.200015,49.941501,-0.044439,0.044192,0.044439,-0.044192
0.144000,20344.251551,72.572452,0.087343,3000.001343,19999.947075,-3971.000000,3998.602925,0.999999,-0.000000,0.000033,0.001412,1.000000,2031.200014,49.941095,-0.044439,0.044192,0.044439,-0.044192
0.145000,20343.721370,73.072951,0.088783,3000.001309,19999.946345,-3970.800000,3998.593655,0.999999,-0.000000,0.000034,0.001425,1.000000,2031.200014,49.940689,-0.044439,0.044192,0.044439,-0.044192
0.146000,20343.191187,73.573450,0.090237,3000.001275,19999.945610,-3970.600000,3998.584390,0.999999,-0.000000,0.000034,0.001439,1.000000,2031.200014,49.940283,-0.044439,0.044192,0.044439,-0.044192
0.147000,20342.661003,74.073949,0.091703,3000.001240,19999.944870,-3970.400000,3998.575130,0.999999,-0.000000,0.000034,0.001452,1.000000,2031.200013,49.939876,-0.044439,0.044192,0.044439,-0.044192
0.148000,20342.130817,74.574447,0.093183,3000.001205,19999.944125,-3970.200000,3998.565875,0.999999,-0.000000,0.000035,0.001465,1.000000,2031.200013,49.939470,-0.044439,0.044193,0.044439,-0.044193
0.149000,20341.600629,75.074946,0.094677,3000.001170,19999.943375,-3970.000000,3998.556625,0.999999,-0.000000,0.000035,0.001479,1.000000,2031.200013,49.939064,-0.044439,0.044193,0.044439,-0.044193
0.150000,20341.070440,75.575445,0.096181,3000.001134,19999.942620,-3969.800000,3998.547380,0.999999,-0.000000,0.000035,0.001492,1.000000,2031.200012,49.938658,-0.045396,0.045004,0.045396,-0.045004
0.151000,20340.540249,76.075944,0.097695,3000.001098,19999.941860,-3969.600000,3998.538140,0.999999,-0.000000,0.000036,0.001503,1.000000,2031.200012,49.938252,-0.046210,0.045693,0.046210,-0.045693
0.152000,20340.010056,76.576442,0.099218,3000.001061,19999.941095,-3969.400000,3998.528905,0.999999,-0.000000,0.000036,0.001513,1.000000,2031.200011,49.937845,-0.046902,0.046280,0.046902,-0.046280
0.153000,20339.479860,77.076941,0.100747,3000.001023,19999.940325,-3969.200000,3998.519675,0.999999,-0.000000,0.000037,0.001521,1.000000,2031.200011,49.937439,-0.038061,0.046778,0.038061,-0.046778
0.154000,20338.949662,77.577440,0.102281,3000.000984,19999.939550,-3969.000000,3998.510450,0.999999,-0.000000,0.000038,0.001527,1.000000,2031.200011,49.937033,-0.030483,0.042432,0.030483,-0.042432
0.155000,20338.419460,78.077938,0.103820,3000.000944,19999.938770,-3968.800000,3998.501230,0.999999,-0.000000,0.000039,0.001533,1.000000,2031.200010,49.936627,-0.024042,0.036974,0.024042,-0.036974
0.156000,20337.889255,78.578437,0.105364,3000.000903,19999.937985,-3968.600000,3998.492015,0.999999,-0.000000,0.000040,0.001538,1.000000,2031.200010,49.936220,-0.018567,0.032334,0.018567,-0.032334
0.157000,20337.359047,79.078935,0.106910,3000.000861,19999.937195,-3968.400000,3998.482805,0.999999,-0.000000,0.000041,0.001542,1.000000,2031.200009,49.935814,-0.013913,0.028390,0.013913,-0.028390
0.158000,20336.828835,79.579434,0.108459,3000.000818,19999.936400,-3968.200000,3998.473600,0.999999,-0.000000,0.000042,0.001545,1.000000,2031.200009,49.935408,-0.009957,0.025037,0.009957,-0.025037
0.159000,20336.298620,80.079933,0.110011,3000.000774,19999.935600,-3968.000000,3998.464400,0.999999,-0.000000,0.000043,0.001548,1.000000,2031.200009,49.935002,-0.006595,0.022187,0.006595,-0.022187
0.160000,20335.768401,80.580431,0.111564,3000.000728,19999.934795,-3967.800000,3998.455205,0.999999,-0.000000,0.000044,0.001550,1.000000,2031.200008,49.934595,-0.003737,0.019765,0.003737,-0.019765
0.161000,20335.238179,81.080930,0.113119,3000.000681,19999.933985,-3967.600000,3998.446015,0.999999,-0.000000,0.000046,0.001552,1.000000,2031.200008,49.934189,-0.001308,0.017706,0.001308,-0.017706
0.162000,20334.707953,81.581428,0.114674,3000.000633,19999.933170,-3967.400000,3998.436830,0.999999,-0.000000,0.000047,0.001553,1.000000,2031.200007,49.933783,0.000757,0.015956,-0.000757,-0.015956
0.163000,20334.177722,82.081927,0.116231,3000.000583,19999.932350,-3967.200000,3998.427650,0.999999,-0.000000,0.000048,0.001554,1.000000,2031.200007,49.933377,0.002512,0.014468,-0.002512,-0.014468
0.164000,20333.647488,82.582425,0.117789,3000.000533,19999.931525,-3967.000000,3998.418475,0.999999,-0.000000,0.000049,0.001555,1.000000,2031.200006,49.932970,0.004003,0.013203,-0.004003,-0.013203
0.165000,20333.117250,83.082923,0.119347,3000.000480,19999.930695,-3966.800000,3998.409305,0.999999,-0.000000,0.000051,0.001556,1.000000,2031.200006,49.932564,0.005271,0.012128,-0.005271,-0.012128
0.166000,20332.587008,83.583422,0.120905,3000.000427,19999.929860,-3966.600000,3998.400140,0.999999,-0.000000,0.000052,0.001556,1.000000,2031.200005,49.932158,0.006348,0.011215,-0.006348,-0.011215
0.167000,20332.056762,84.083920,0.122464,3000.000372,19999.929020,-3966.400000,3998.390980,0.999999,-0.000000,0.000053,0.001557,1.000000,2031.200004,49.931752,0.007263,0.010438,-0.007263,-0.010438
0.168000,20331.526512,84.584419,0.124023,3000.000316,19999.928175,-3966.200000,3998.381825,0.999999,-0.000000,0.000055,0.001557,1.000000,2031.200004,49.931345,0.008041,0.009778,-0.008041,-0.009778
0.169000,20330.996258,85.084917,0.125582,3000.000258,19999.927325,-3966.000000,3998.372675,0.999999,-0.000000,0.000056,0.001557,1.000000,2031.200003,49.930939,0.008702,0.009217,-0.008702,-0.009217
0.170000,20330.465999,85.585415,0.127140,3000.000199,19999.926470,-3965.800000,3998.363530,0.999999,-0.000000,0.000058,0.001557,1.000000,2031.200003,49.930533,0.009263,0.008740,-0.009263,-0.008740
0.171000,20329.935737,86.085914,0.128699,3000.000138,19999.925610,-3965.600000,3998.354390,0.999999,-0.000000,0.000059,0.001557,1.000000,2031.200002,49.930127,0.009740,0.008335,-0.009740,-0.008335
0.172000,20329.405470,86.586412,0.130258,3000.000077,19999.924745,-3965.400000,3998.345255,0.999999,-0.000000,0.000060,0.001557,1.000000,2031.200001,49.929720,0.010145,0.007991,-0.010145,-0.007991
0.173000,20328.875200,87.086910,0.131816,3000.000013,19999.923875,-3965.200000,3998.336125,0.999999,-0.000000,0.000062,0.001557,1.000000,2031.200001,49.929314,0.010489,0.007698,-0.010489,-0.007698
0.174000,20328.344925,87.587408,0.133374,2999.999949,19999.923000,-3965.000000,3998.327000,0.999999,-0.000000,0.000063,0.001557,1.000000,2031.200000,49.928908,0.010782,0.007450,-0.010782,-0.007450
0.175000,20327.814646,88.087907,0.134932,2999.999882,19999.922120,-3964.800000,3998.317880,0.999999,-0.000000,0.000065,0.001557,1.000000,2031.199999,49.928502,0.011030,0.007238,-0.011030,-0.007238
0.176000,20327.284363,88.588405,0.136489,2999.999815,19999.921235,-3964.600000,3998.308765,0.999999,-0.000000,0.000066,0.001556,1.000000,2031.199999,49.928096,0.011240,0.007059,-0.011240,-0.007059
0.177000,20326.754076,89.088903,0.138046,2999.999746,19999.920345,-3964.400000,3998.299655,0.999999,-0.000000,0.000067,0.001556,1.000000,2031.199998,49.927689,0.011419,0.006906,-0.011419,-0.006906
0.178000,20326.223785,89.589401,0.139603,2999.999676,19999.919450,-3964.200000,3998.290550,0.999999,-0.000000,0.000069,0.001556,1.000000,2031.199997,49.927283,0.011571,0.006777,-0.011571,-0.006777
0.179000,20325.693489,90.089899,0.141159,2999.999604,19999.918550,-3964.000000,3998.281450,0.999999,-0.000000,0.000070,0.001555,1.000000,2031.199997,49.926877,0.011699,0.006667,-0.011699,-0.006667
0.180000,20325.163190,90.590397,0.142715,2999.999531,19999.917645,-3963.800000,3998.272355,0.999999,-0.000000,0.000072,0.001555,1.000000,2031.199996,49.926471,0.011808,0.006573,-0.011808,-0.006573
0.181000,20324.632886,91.090895,0.144271,2999.999456,19999.916735,-3963.600000,3998.263265,0.999999,-0.000000,0.000073,0.001554,1.000000,2031.199995,49.926064,0.011901,0.006494,-0.011901,-0.006494
0.182000,20324.102578,91.591393,0.145826,2999.999380,19999.915820,-3963.400000,3998.254180,0.999999,-0.000000,0.000075,0.001554,1.000000,2031.199994,49.925658,0.011979,0.006427,-0.011979,-0.006427
0.183000,20323.572266,92.091891,0.147381,2999.999302,19999.914900,-3963.200000,3998.245100,0.999999,-0.000000,0.000076,0.001554,1.000000,2031.199994,49.925252,0.012045,0.006370,-0.012045,-0.006370
0.184000,20323.041949,92.592389,0.148935,2999.999223,19999.913975,-3963.000000,3998.236025,0.999999,-0.000000,0.000077,0.001553,1.000000,2031.199993,49.924846,0.012101,0.006321,-0.012101,-0.006321
0.185000,20322.511629,93.092887,0.150489,2999.999143,19999.913045,-3962.800000,3998.226955,0.999999,-0.000000,0.000079,0.001553,1.000000,2031.199992,49.924439,0.012148,0.006280,-0.012148,-0.006280
0.186000,20321.981304,93.593385,0.152042,2999.999061,19999.912110,-3962.600000,3998.217890,0.999999,-0.000000,0.000080,0.001552,1.000000,2031.199991,49.924033,0.012188,0.006245,-0.012188,-0.006245
0.187000,20321.450975,94.093883,0.153595,2999.998978,19999.911170,-3962.400000,3998.208830,0.999999,-0.000000,0.000082,0.001552,1.000000,2031.199990,49.923627,0.012222,0.006216,-0.012222,-0.006216
0.188000,20320.920642,94.594381,0.155147,2999.998894,19999.910225,-3962.200000,3998.199775,0.999999,-0.000000,0.000083,0.001551,1.000000,2031.199989,49.923221,0.012250,0.006191,-0.012250,-0.006191
0.189000,20320.390305,95.094879,0.156699,2999.998807,19999.909275,-3962.000000,3998.190725,0.999999,-0.000000,0.000085,0.001551,1.000000,2031.199988,49.922814,0.012274,0.006169,-0.012274,-0.006169
0.190000,20319.859964,95.595377,0.158250,2999.998720,19999.908320,-3961.800000,3998.181680,0.999999,-0.000000,0.000086,0.001550,1.000000,2031.199988,49.922408,0.012294,0.006152,-0.012294,-0.006152
0.191000,20319.329618,96.095875,0.159801,2999.998631,19999.907360,-3961.600000,3998.172640,0.999999,-0.000000,0.000087,0.001550,1.000000,2031.199987,49.922002,0.012311,0.006136,-0.012311,-0.006136
0.192000,20318.799268,96.596373,0.161352,2999.998541,19999.906395,-3961.400000,3998.163605,0.999999,-0.000000,0.000089,0.001549,1.000000,2031.199986,49.921596,0.012324,0.006124,-0.012324,-0.006124
0.193000,20318.268915,97.096871,0.162902,2999.998449,19999.905425,-3961.200000,3998.154575,0.999999,-0.000000,0.000090,0.001549,1.000000,2031.199985,49.921189,0.012336,0.006113,-0.012336,-0.006113
0.194000,20317.738556,97.597368,0.164451,2999.998356,19999.904450,-3961.000000,3998.145550,0.999999,-0.000000,0.000092,0.001548,1.000000,2031.199984,49.920783,0.012345,0.006104,-0.012345,-0.006104
0.195000,20317.208194,98.097866,0.166000,2999.998261,19999.903470,-3960.800000,3998.136530,0.999999,-0.000000,0.000093,0.001548,1.000000,2031.199983,49.920377,0.012353,0.006096,-0.012353,-0.006096
0.196000,20316.677828,98.598364,0.167549,2999.998165,19999.902485,-3960.600000,3998.127515,0.999999,-0.000000,0.000095,0.001547,1.000000,2031.199982,49.919971,0.012359,0.006090,-0.012359,-0.006090
0.197000,20316.147457,99.098862,0.169097,2999.998068,19999.901495,-3960.400000,3998.118505,0.999999,-0.000000,0.000096,0.001547,1.000000,2031.199981,49.919564,0.012364,0.006085,-0.012364,-0.006085
0.198000,20315.617082,99.599359,0.170644,2999.997969,19999.900500,-3960.200000,3998.109500,0.999999,-0.000000,0.000097,0.001546,1.000000,2031.199980,49.919158,0.012368,0.006080,-0.012368,-0.006080
0.199000,20315.086703,100.099857,0.172191,2999.997868,19999.899500,-3960.000000,3998.100500,0.999999,-0.000000,0.000099,0.001546,1.000000,2031.199979,49.918752,0.012371,0.006077,-0.012371,-0.006077
0.200000,20314.556320,100.600355,0.173738,2999.997767,19999.898495,-3959.800000,3998.091505,0.999999,-0.000000,0.000100,0.001545,1.000000,2031.199978,49.918346,0.011505,0.005293,-0.011505,-0.005293
0.201000,20314.025933,101.100852,0.175284,2999.997664,19999.897485,-3959.600000,3998.082515,0.999999,-0.000000,0.000102,0.001545,1.000000,2031.199977,49.917940,0.010769,0.004626,-0.010769,-0.004626
0.202000,20313.495541,101.601350,0.176829,2999.997560,19999.896470,-3959.400000,3998.073530,0.999999,-0.000000,0.000103,0.001545,1.000000,2031.199976,49.917533,0.010142,0.004060,-0.010142,-0.004060
0.203000,20312.965145,102.101847,0.178375,2999.997455,19999.895450,-3959.200000,3998.064550,0.999999,-0.000000,0.000104,0.001544,1.000000,2031.199975,49.917127,0.009610,0.003578,-0.009610,-0.003578
0.204000,20312.434746,102.602345,0.179919,2999.997349,19999.894425,-3959.000000,3998.055575,0.999999,-0.000001,0.000105,0.001544,1.000000,2031.199974,49.916721,0.009157,0.003169,-0.009157,-0.003169
0.205000,20311.904341,103.102843,0.181463,2999.997242,19999.893395,-3958.800000,3998.046605,0.999999,-0.000001,0.000106,0.001543,1.000000,2031.199972,49.916315,0.008771,0.002821,-0.008771,-0.002821
0.206000,20311.373933,103.603340,0.183007,2999.997134,19999.892360,-3958.600000,3998.037640,0.999999,-0.000001,0.000107,0.001543,1.000000,2031.199971,49.915908,0.008444,0.002526,-0.008444,-0.002526
0.207000,20310.843521,104.103838,0.184551,2999.997026,19999.891320,-3958.400000,3998.028680,0.999999,-0.000001,0.000108,0.001542,1.000000,2031.199970,49.915502,0.008165,0.002275,-0.008165,-0.002275
0.208000,20310.313104,104.604335,0.186093,2999.996917,19999.890275,-3958.200000,3998.019725,0.999999,-0.000001,0.000108,0.001542,1.000000,2031.199969,49.915096,0.007928,0.002061,-0.007928,-0.002061
0.209000,20309.782683,105.104832,0.187636,2999.996807,19999.889225,-3958.000000,3998.010775,0.999999,-0.000001,0.000109,0.001541,1.000000,2031.199968,49.914690,0.007726,0.001880,-0.007726,-0.001880
0.210000,20309.252258,105.605330,0.189178,2999.996696,19999.888170,-3957.800000,3998.001830,0.999999,-0.000001,0.000110,0.001541,1.000000,2031.199967,49.914283,0.007554,0.001726,-0.007554,-0.001726
0.211000,20308.721828,106.105827,0.190719,2999.996585,19999.887110,-3957.600000,3997.992890,0.999999,-0.000001,0.000111,0.001540,1.000000,2031.199966,49.913877,0.007408,0.001595,-0.007408,-0.001595
0.212000,20308.191395,106.606325,0.192260,2999.996473,19999.886045,-3957.400000,3997.983955,0.999999,-0.000001,0.000111,0.001540,1.000000,2031.199964,49.913471,0.007283,0.001484,-0.007283,-0.001484
0.213000,20307.660957,107.106822,0.193801,2999.996360,19999.884975,-3957.200000,3997.975025,0.999999,-0.000001,0.000112,0.001540,1.000000,2031.199963,49.913065,0.007177,0.001389,-0.007177,-0.001389
0.214000,20307.130515,107.607319,0.195341,2999.996246,19999.883900,-3957.000000,3997.966100,0.999999,-0.000001,0.000113,0.001539,1.000000,2031.199962,49.912658,0.007087,0.001309,-0.007087,-0.001309
0.215000,20306.600069,108.107817,0.196881,2999.996132,19999.882820,-3956.800000,3997.957180,0.999999,-0.000001,0.000113,0.001539,1.000000,2031.199961,49.912252,0.007010,0.001241,-0.007010,-0.001241
0.216000,20306.069618,108.608314,0.198420,2999.996018,19999.881735,-3956.600000,3997.948265,0.999999,-0.000001,0.000114,0.001538,1.000000,2031.199960,49.911846,0.006944,0.001183,-0.006944,-0.001183
0.217000,20305.539164,109.108811,0.199959,2999.995902,19999.880645,-3956.400000,3997.939355,0.999999,-0.000001,0.000115,0.001538,1.000000,2031.199959,49.911440,0.006888,0.001134,-0.006888,-0.001134
0.218000,20305.008705,109.609309,0.201497,2999.995786,19999.879550,-3956.200000,3997.930450,0.999999,-0.000001,0.000115,0.001537,1.000000,2031.199957,49.911033,0.006840,0.001092,-0.006840,-0.001092
0.219000,20304.478242,110.109806,0.203035,2999.995670,19999.878450,-3956.000000,3997.921550,0.999999,-0.000001,0.000116,0.001537,1.000000,2031.199956,49.910627,0.006799,0.001057,-0.006799,-0.001057
0.220000,20303.947775,110.610303,0.204573,2999.995553,19999.877345,-3955.800000,3997.912655,0.999999,-0.000001,0.000116,0.001536,1.000000,2031.199955,49.910221,0.006764,0.001027,-0.006764,-0.001027
0.221000,20303.417303,111.110800,0.206110,2999.995435,19999.876235,-3955.600000,3997.903765,0.999999,-0.000001,0.000117,0.001536,1.000000,2031.199954,49.909815,0.006734,0.001001,-0.006734,-0.001001
0.222000,20302.886827,111.611297,0.207646,2999.995317,19999.875120,-3955.400000,3997.894880,0.999999,-0.000001,0.000118,0.001536,1.000000,2031.199953,49.909408,0.006708,0.000980,-0.006708,-0.000980
0.223000,20302.356348,112.111795,0.209182,2999.995198,19999.874000,-3955.200000,3997.886000,0.999999,-0.000001,0.000118,0.001535,1.000000,2031.199951,49.909002,0.006686,0.000961,-0.006686,-0.000961
0.224000,20301.825863,112.612292,0.210718,2999.995078,19999.872875,-3955.000000,3997.877125,0.999999,-0.000001,0.000119,0.001535,1.000000,2031.199950,49.908596,0.006667,0.000946,-0.006667,-0.000946
0.225000,20301.295375,113.112789,0.212253,2999.994958,19999.871745,-3954.800000,3997.868255,0.999999,-0.000001,0.000119,0.001534,1.000000,2031.199949,49.908190,0.006651,0.000933,-0.006651,-0.000933
0.226000,20300.764883,113.613286,0.213788,2999.994838,19999.870610,-3954.600000,3997.859390,0.999999,-0.000001,0.000120,0.001534,1.000000,2031.199948,49.907784,0.006637,0.000922,-0.006637,-0.000922
0.227000,20300.234386,114.113783,0.215323,2999.994716,19999.869470,-3954.400000,3997.850530,0.999999,-0.000001,0.000121,0.001533,1.000000,2031.199946,49.907377,0.006624,0.000913,-0.006624,-0.000913
